usage_date,subscription_id,primary_cell_id,data_gb,voice_minutes,sms_count,data_5g_pct,roaming_data_mb,dropped_calls,recharge_amount_clp,billed_amount_clp,ingestion_batch_id
2026-08-04,SUB-002958,CEL-00040,2.945,8.79,13,48.3,0.0,0,,727.83,USAGE-20260804
2026-08-05,SUB-002958,CEL-00051,1.776,16.51,8,51.64,0.0,1,,533.00,USAGE-20260805
2026-08-06,SUB-002958,CEL-00062,3.259,9.39,3,92.26,0.0,3,,947.63,USAGE-20260806
2026-08-07,SUB-002958,CEL-00073,1.617,14.43,16,91.98,0.0,1,,533.00,USAGE-20260807
2026-08-08,SUB-002958,CEL-00084,4.849,10.92,11,86.75,0.0,0,,2060.63,USAGE-20260808
2026-08-09,SUB-002958,CEL-00095,1.527,9.76,6,84.98,0.0,0,,533.00,USAGE-20260809
2026-08-10,SUB-002958,CEL-00106,3.332,8.77,1,41.43,0.0,0,,998.73,USAGE-20260810
2026-08-11,SUB-002958,CEL-00117,2.884,21.56,14,74.58,0.0,1,,685.13,USAGE-20260811
2026-08-12,SUB-002958,CEL-00128,1.931,4.25,9,82.85,0.0,1,,533.00,USAGE-20260812
2026-08-12,SUB-002958,CEL-00139,4.501,10.41,4,92.69,0.0,2,,1817.03,USAGE-20260813
2026-08-14,SUB-002958,CEL-00150,1.659,12.94,17,54.25,0.0,2,,533.00,USAGE-20260814
2026-08-01,SUB-002959,CEL-00014,1.69,15.35,12,50.87,401.51,2,,0.00,USAGE-20260801
2026-08-02,SUB-002959,CEL-00025,0.605,11.35,7,49.76,0.0,2,,0.00,USAGE-20260802
2026-08-03,SUB-002959,CEL-00036,1.094,7.93,2,82.85,0.0,0,15000.00,15000.00,USAGE-20260803
2026-08-04,SUB-999999,CEL-00047,1.482,9.35,15,73.31,0.0,1,,0.00,USAGE-20260804
2026-08-05,SUB-002959,CEL-00058,1.466,11.35,10,56.13,0.0,1,,0.00,USAGE-20260805
2026-08-06,SUB-002959,CEL-00069,0.885,7.97,5,59.26,0.0,0,,0.00,USAGE-20260806
2026-08-07,SUB-002959,CEL-00080,0.816,27.44,0,48.82,0.0,2,,0.00,USAGE-20260807
2026-08-08,SUB-002959,CEL-00091,1.404,9.02,13,86.72,0.0,1,,0.00,USAGE-20260808
2026-08-09,SUB-002959,CEL-00102,1.075,7.84,8,40.09,0.0,0,,0.00,USAGE-20260809
2026-08-10,SUB-002959,CEL-00113,0.604,10.45,3,78.01,0.0,1,15000.00,15000.00,USAGE-20260810
2026-08-11,SUB-002959,CEL-00124,1.327,5.85,16,98.11,0.0,1,,0.00,USAGE-20260811
2026-08-12,SUB-002959,CEL-00135,1.068,7.63,11,37.98,0.0,3,,0.00,USAGE-20260812
2026-08-13,SUB-002959,CEL-00146,1.379,7.15,6,30.18,0.0,1,,0.00,USAGE-20260813
2026-08-14,SUB-002959,CEL-00157,0.854,8.73,1,27.1,0.0,0,,0.00,USAGE-20260814
2026-08-01,SUB-002960,CEL-00021,3.451,19.68,14,62.9,0.0,0,,748.70,USAGE-20260801
2026-08-02,SUB-002960,CEL-00032,3.42,16.89,9,74.42,0.0,3,,727.00,USAGE-20260802
2026-08-03,SUB-002960,CEL-00043,4.404,13.41,4,93.34,0.0,3,,1415.80,USAGE-20260803
2026-08-04,SUB-002960,CEL-00054,4.661,9.55,17,78.12,0.0,0,,1595.70,USAGE-20260804
2026-08-05,SUB-002960,CEL-00065,3.229,6.15,12,77.75,0.0,0,,666.33,USAGE-20260805
2026-08-06,SUB-002960,CEL-00076,2.689,17.75,7,52.64,0.0,1,,666.33,USAGE-20260806
2026-08-07,SUB-002960,CEL-00087,3.4,17.33,2,68.96,0.0,0,,713.00,USAGE-20260807
2026-08-08,SUB-002960,CEL-00098,2.801,10.53,15,37.44,0.0,1,,666.33,USAGE-20260808
2026-08-09,SUB-002960,CEL-00109,5.386,15.11,10,28.14,0.0,1,,2103.20,USAGE-20260809
2026-08-10,SUB-002960,CEL-00120,4.762,18.64,5,86.2,0.0,0,,1666.40,USAGE-20260810
2026-08-11,SUB-002960,CEL-00131,4.784,19.26,0,78.1,0.0,1,,1681.80,USAGE-20260811
2026-08-12,SUB-002960,CEL-00142,2.242,7.27,13,57.96,0.0,1,,666.33,USAGE-20260812
2026-08-13,SUB-002960,CEL-00153,5.079,12.41,8,42.13,0.0,0,,1888.30,USAGE-20260813
2026-08-14,SUB-002960,CEL-00164,4.752,14.11,3,59.0,0.0,2,,1659.40,USAGE-20260814
2026-08-01,SUB-002961,CEL-00028,4.372,7.75,16,99.26,0.0,1,8000.00,8000.00,USAGE-20260801
2026-08-02,SUB-002961,CEL-00039,3.964,2.78,11,86.46,671.1,1,,0.00,USAGE-20260802
2026-08-03,SUB-002961,CEL-00050,2.292,13.0,6,78.94,0.0,2,,0.00,USAGE-20260803
2026-08-04,SUB-002961,CEL-00061,1.625,2.53,1,27.92,0.0,0,,0.00,USAGE-20260804
2026-08-05,SUB-002961,CEL-00072,2.098,13.86,14,77.61,0.0,1,,0.00,USAGE-20260805
2026-08-06,SUB-002961,CEL-00083,2.639,11.72,9,130.0,0.0,2,,0.00,USAGE-20260806
2026-08-07,SUB-002961,CEL-00094,4.594,11.58,4,69.97,0.0,0,,0.00,USAGE-20260807
2026-08-08,SUB-002961,CEL-00105,2.617,5.15,17,63.34,0.0,0,8000.00,8000.00,USAGE-20260808
2026-08-09,SUB-002961,CEL-00116,3.58,11.47,12,78.65,0.0,3,,0.00,USAGE-20260809
2026-08-10,SUB-002961,CEL-00127,4.214,0.4,7,40.48,0.0,1,,0.00,USAGE-20260810
2026-08-11,SUB-002961,CEL-00138,3.0,1.89,2,96.81,0.0,0,,0.00,USAGE-20260811
2026-08-12,SUB-002961,CEL-00149,3.0,0.9,15,74.3,0.0,2,,0.00,USAGE-20260812
2026-08-13,SUB-002961,CEL-00160,1.463,11.88,10,73.27,0.0,1,,0.00,USAGE-20260813
2026-08-14,SUB-002961,CEL-00171,4.353,8.93,5,85.6,0.0,1,,0.00,USAGE-20260814
2026-08-01,SUB-002962,CEL-00035,21.293,8.71,0,45.93,0.0,0,,8904.77,USAGE-20260801
2026-08-02,SUB-002962,CEL-00046,15.843,25.62,13,59.82,0.0,3,,5089.77,USAGE-20260802
2026-08-03,SUB-002962,CEL-00057,15.505,3.09,8,55.6,0.0,2,,4853.17,USAGE-20260803
2026-08-04,SUB-002962,CEL-00068,17.275,1.98,3,83.12,0.0,0,,6092.17,USAGE-20260804
2026-08-05,SUB-002962,CEL-00079,11.946,16.08,16,42.35,0.0,3,,2361.87,USAGE-20260805
2026-08-06,SUB-002962,CEL-00090,16.089,8.14,11,55.08,0.0,2,,5261.97,USAGE-20260806
2026-08-07,SUB-002962,CEL-00101,9.298,12.05,6,55.09,0.0,2,,999.67,USAGE-20260807
2026-08-08,SUB-002962,CEL-00112,20.623,4.16,1,87.33,0.0,1,,8435.77,USAGE-20260808
2026-08-09,SUB-002962,CEL-00123,11.492,8.3,14,44.72,0.0,2,,2044.07,USAGE-20260809
2026-08-10,SUB-002962,CEL-00134,5.41,11.74,9,64.07,0.0,3,,999.67,USAGE-20260810
2026-08-11,SUB-002962,CEL-00145,10.054,6.05,4,25.76,0.0,1,,1037.47,USAGE-20260811
2026-08-12,SUB-002962,CEL-00156,10.211,12.2,17,30.92,0.0,1,,1147.37,USAGE-20260812
2026-08-13,SUB-002962,CEL-00167,9.389,7.24,12,93.07,0.0,1,,999.67,USAGE-20260813
2026-08-14,SUB-002962,CEL-00178,10.185,9.18,7,69.59,0.0,0,,1129.17,USAGE-20260814
2026-08-01,SUB-002963,CEL-00042,2.955,10.33,2,43.43,0.0,1,,1568.17,USAGE-20260801
2026-08-02,SUB-002963,CEL-00053,1.393,11.75,15,97.53,0.0,1,,474.77,USAGE-20260802
2026-08-03,SUB-002963,CEL-00064,1.411,20.35,10,74.87,300.32,3,,487.37,USAGE-20260803
2026-08-04,SUB-002963,CEL-00075,1.831,6.9,5,67.41,0.0,3,,781.37,USAGE-20260804
2026-08-05,SUB-002963,CEL-00086,2.361,3.0,0,43.12,0.0,0,,1152.37,USAGE-20260805
2026-08-06,SUB-002963,CEL-00097,0.953,11.82,13,36.62,0.0,3,,433.00,USAGE-20260806
2026-08-07,SUB-002963,CEL-00108,1.075,9.12,8,36.4,0.0,0,,433.00,USAGE-20260807
2026-08-08,SUB-002963,CEL-00119,2.941,17.64,3,64.02,0.0,0,,1558.37,USAGE-20260808
2026-08-09,SUB-002963,CEL-00130,2.708,2.88,16,79.09,0.0,2,,1395.27,USAGE-20260809
2026-08-10,SUB-002963,CEL-00141,1.566,8.98,11,42.29,0.0,1,,595.87,USAGE-20260810
2026-08-11,SUB-002963,CEL-99999,1.083,9.13,6,59.94,0.0,1,,433.00,USAGE-20260811
2026-08-12,SUB-002963,CEL-00163,0.868,3.21,1,25.9,0.0,2,,433.00,USAGE-20260812
2026-08-13,SUB-002963,CEL-00174,2.144,9.41,14,80.09,0.0,2,,1000.47,USAGE-20260813
2026-08-14,SUB-002963,CEL-00005,0.635,3.25,9,59.57,0.0,0,,433.00,USAGE-20260814
2026-08-01,SUB-002964,CEL-00049,0.593,8.43,4,0.0,0.0,1,,0.00,USAGE-20260801
2026-08-02,SUB-002964,CEL-00060,0.253,15.43,17,0.0,0.0,1,,0.00,USAGE-20260802
2026-08-03,SUB-002964,CEL-00071,0.243,7.62,12,0.0,0.0,0,,0.00,USAGE-20260803
2026-08-04,SUB-002964,CEL-00082,0.31,9.3,7,0.0,0.0,1,,0.00,USAGE-20260804
2026-08-05,SUB-002964,CEL-00093,0.156,15.22,2,0.0,0.0,0,5000.00,5000.00,USAGE-20260805
2026-08-06,SUB-002964,CEL-00104,0.286,10.86,15,0.0,0.0,0,,0.00,USAGE-20260806
2026-08-07,SUB-002964,CEL-00115,0.209,10.27,10,0.0,0.0,3,,0.00,USAGE-20260807
2026-08-08,SUB-002964,CEL-00126,0.246,5.24,5,0.0,0.0,2,,0.00,USAGE-20260808
2026-08-09,SUB-002964,CEL-00137,0.423,3.87,0,0.0,0.0,0,,0.00,USAGE-20260809
2026-08-10,SUB-002964,CEL-00148,0.442,5.99,13,0.0,0.0,2,,0.00,USAGE-20260810
2026-08-11,SUB-002964,CEL-00159,0.292,9.63,8,0.0,0.0,1,,0.00,USAGE-20260811
2026-08-12,SUB-002964,CEL-00170,0.551,6.09,3,0.0,0.0,1,5000.00,5000.00,USAGE-20260812
2026-08-13,SUB-002964,CEL-00001,0.198,13.42,16,0.0,0.0,0,,0.00,USAGE-20260813
2026-08-14,SUB-002964,CEL-00012,0.544,3.25,11,0.0,0.0,1,,0.00,USAGE-20260814
2026-08-01,SUB-002965,CEL-00056,4.909,11.28,6,89.88,0.0,0,,1269.30,USAGE-20260801
2026-08-02,SUB-002965,CEL-00067,8.048,7.2,1,85.04,0.0,2,,3466.60,USAGE-20260802
2026-08-03,SUB-002965,CEL-00078,3.578,4.96,14,92.92,0.0,1,,633.00,USAGE-20260803
2026-08-04,SUB-002965,CEL-00089,5.069,4.29,9,36.4,842.66,1,,1381.30,USAGE-20260804
2026-08-05,SUB-002965,CEL-00100,5.197,11.49,4,95.14,0.0,1,,1470.90,USAGE-20260805
2026-08-06,SUB-002965,CEL-00111,5.331,14.23,17,46.07,0.0,2,,1564.70,USAGE-20260806
2026-08-07,SUB-002965,CEL-00122,6.567,13.46,12,46.49,0.0,1,,2429.90,USAGE-20260807
2026-08-08,SUB-002965,CEL-00133,6.519,9.3,7,61.79,0.0,1,,2396.30,USAGE-20260808
2026-08-09,SUB-002965,CEL-00144,6.308,5.89,2,49.4,0.0,0,,2248.60,USAGE-20260809
2026-08-10,SUB-002965,CEL-00155,6.037,12.68,15,53.75,0.0,2,,2058.90,USAGE-20260810
2026-08-11,SUB-002965,CEL-00166,3.061,4.56,10,48.83,0.0,3,,633.00,USAGE-20260811
2026-08-12,SUB-002965,CEL-00177,2.613,8.33,5,65.74,0.0,1,,633.00,USAGE-20260812
2026-08-13,SUB-002965,CEL-00008,4.756,12.31,0,74.71,0.0,2,,1162.20,USAGE-20260813
2026-08-14,SUB-002965,CEL-00019,3.379,4.55,13,87.87,0.0,0,,633.00,USAGE-20260814
2026-08-01,SUB-002966,CEL-00063,3.311,8.77,8,47.39,0.0,2,,0.00,USAGE-20260801
2026-08-01,SUB-002966,CEL-00074,2.766,8.56,3,54.53,0.0,2,,0.00,USAGE-20260802
2026-08-03,SUB-002966,CEL-00085,1.957,5.86,16,96.29,0.0,0,10000.00,10000.00,USAGE-20260803
2026-08-04,SUB-002966,CEL-00096,2.099,10.62,11,54.24,0.0,0,,0.00,USAGE-20260804
2026-08-05,SUB-002966,CEL-00107,2.184,5.31,6,28.39,0.0,1,,0.00,USAGE-20260805
2026-08-06,SUB-002966,CEL-00118,1.03,16.93,1,27.75,0.0,4,,0.00,USAGE-20260806
2026-08-07,SUB-002966,CEL-00129,1.368,16.48,14,42.47,0.0,2,,0.00,USAGE-20260807
2026-08-08,SUB-002966,CEL-00140,2.428,5.98,9,67.94,0.0,0,,0.00,USAGE-20260808
2026-08-09,SUB-002966,CEL-00151,2.493,27.71,4,91.53,0.0,2,,0.00,USAGE-20260809
2026-08-10,SUB-002966,CEL-00162,1.013,6.24,17,94.12,0.0,0,10000.00,10000.00,USAGE-20260810
2026-08-11,SUB-002966,CEL-00173,2.752,8.83,12,74.14,0.0,0,,0.00,USAGE-20260811
2026-08-12,SUB-002966,CEL-00004,2.851,14.16,7,40.75,0.0,0,,0.00,USAGE-20260812
2026-08-13,SUB-002966,CEL-00015,1.122,5.4,2,51.98,0.0,3,,0.00,USAGE-20260813
2026-08-14,SUB-002966,CEL-00026,1.73,5.59,15,74.64,0.0,1,,0.00,USAGE-20260814
2026-08-01,SUB-002967,CEL-00070,6.044,8.5,10,91.47,0.0,1,,866.33,USAGE-20260801
2026-08-02,SUB-002967,CEL-00081,10.273,11.52,5,68.69,0.0,1,,3390.77,USAGE-20260802
2026-08-03,SUB-002967,CEL-00092,11.923,9.4,0,72.94,0.0,1,,4545.77,USAGE-20260803
2026-08-04,SUB-002967,CEL-00103,5.489,14.58,13,63.46,0.0,1,,866.33,USAGE-20260804
2026-08-05,SUB-002967,CEL-00114,9.135,6.15,8,86.45,581.74,2,,2594.17,USAGE-20260805
2026-08-06,SUB-002967,CEL-00125,4.453,6.85,3,53.69,0.0,0,,866.33,USAGE-20260806
2026-08-07,SUB-002967,CEL-00136,10.036,9.66,16,98.12,0.0,0,,3224.87,USAGE-20260807
2026-08-08,SUB-002967,CEL-00147,3.89,10.87,11,58.61,0.0,1,,866.33,USAGE-20260808
2026-08-09,SUB-002967,CEL-00158,8.461,21.16,6,43.3,0.0,1,,2122.37,USAGE-20260809
2026-08-10,SUB-002967,CEL-00169,7.457,11.54,1,48.29,0.0,3,,1419.57,USAGE-20260810
2026-08-11,SUB-002967,CEL-00180,11.047,19.36,14,89.41,0.0,1,,3932.57,USAGE-20260811
2026-08-12,SUB-002967,CEL-00011,4.255,24.44,9,81.13,0.0,1,,866.33,USAGE-20260812
2026-08-13,SUB-002967,CEL-00022,9.859,8.15,4,97.39,0.0,1,,3100.97,USAGE-20260813
2026-08-14,SUB-002967,CEL-00033,11.492,9.19,17,70.64,0.0,3,,4244.07,USAGE-20260814
2026-08-01,SUB-002968,CEL-00077,1.276,17.41,12,0.0,0.0,1,,759.53,USAGE-20260801
2026-08-02,SUB-002968,CEL-00088,1.066,8.7,7,0.0,0.0,0,,612.53,USAGE-20260802
2026-08-03,SUB-002968,CEL-00099,0.887,7.47,2,0.0,0.0,1,,487.23,USAGE-20260803
2026-08-04,SUB-002968,CEL-00110,0.427,7.01,15,0.0,0.0,1,,333.00,USAGE-20260804
2026-08-05,SUB-002968,CEL-00121,0.402,2.91,10,0.0,0.0,0,,333.00,USAGE-20260805
2026-08-06,SUB-002968,CEL-00132,0.908,1.22,5,0.0,0.0,2,,501.93,USAGE-20260806
2026-08-07,SUB-002968,CEL-00143,1.124,16.61,0,0.0,0.0,0,,653.13,USAGE-20260807
2026-08-08,SUB-002968,CEL-00154,1.255,3.61,13,0.0,0.0,0,,744.83,USAGE-20260808
2026-08-09,SUB-002968,CEL-00165,0.447,7.84,8,0.0,0.0,0,,333.00,USAGE-20260809
2026-08-10,SUB-002968,CEL-00176,0.619,6.41,3,0.0,0.0,0,,333.00,USAGE-20260810
2026-08-11,SUB-002968,CEL-00007,0.9,10.13,16,0.0,0.0,1,,496.33,USAGE-20260811
2026-08-12,SUB-002968,CEL-00018,0.373,10.42,11,0.0,0.0,0,,333.00,USAGE-20260812
2026-08-13,SUB-002968,CEL-00029,0.567,3.09,6,0.0,0.0,2,,333.00,USAGE-20260813
2026-08-14,SUB-002968,CEL-00040,0.929,13.25,1,0.0,0.0,2,,516.63,USAGE-20260814
2026-08-01,SUB-002969,CEL-00084,24.102,5.41,14,72.13,0.0,1,,7537.73,USAGE-20260801
2026-08-02,SUB-002969,CEL-00095,28.37,6.87,9,68.41,0.0,2,,10525.33,USAGE-20260802
2026-08-03,SUB-002969,CEL-00106,15.786,13.6,4,85.99,0.0,0,,1716.53,USAGE-20260803
2026-08-04,SUB-002969,CEL-00117,12.148,6.39,17,95.01,0.0,1,,1166.33,USAGE-20260804
2026-08-05,SUB-002969,CEL-00128,25.09,7.26,12,42.57,0.0,1,,8229.33,USAGE-20260805
2026-08-06,SUB-002969,CEL-00139,19.013,10.79,7,42.57,739.14,1,,3975.43,USAGE-20260806
2026-08-07,SUB-002969,CEL-00150,11.158,10.94,2,94.07,0.0,2,,1166.33,USAGE-20260807
2026-08-08,SUB-002969,CEL-00161,27.473,2.94,15,67.18,0.0,1,,9897.43,USAGE-20260808
2026-08-09,SUB-002969,CEL-00172,11.963,5.86,10,89.49,0.0,0,,1166.33,USAGE-20260809
2026-08-10,SUB-002969,CEL-00003,26.836,10.22,5,88.73,0.0,2,,9451.53,USAGE-20260810
2026-08-11,SUB-002969,CEL-00014,12.541,10.64,0,72.36,0.0,1,,1166.33,USAGE-20260811
2026-08-12,SUB-002969,CEL-00025,16.719,1.89,13,52.65,0.0,2,,2369.63,USAGE-20260812
2026-08-13,SUB-002969,CEL-00036,23.812,9.68,8,56.8,0.0,0,,7334.73,USAGE-20260813
2026-08-14,SUB-002969,CEL-00047,14.987,7.58,3,85.37,0.0,1,,1166.33,USAGE-20260814
2026-08-01,SUB-002970,CEL-00091,32.441,14.21,16,55.41,0.0,1,,12541.70,USAGE-20260801
2026-08-02,SUB-002970,,32.671,10.35,11,36.82,0.0,1,,12702.70,USAGE-20260802
2026-08-03,SUB-002970,CEL-00113,19.938,8.36,6,32.21,0.0,1,,3789.60,USAGE-20260803
2026-08-04,SUB-002970,CEL-00124,8.76,18.82,1,37.2,0.0,0,,1499.67,USAGE-20260804
2026-08-05,SUB-002970,CEL-00135,11.753,5.44,14,57.08,0.0,2,,1499.67,USAGE-20260805
2026-08-06,SUB-002970,CEL-00146,9.351,7.56,9,48.87,0.0,0,,1499.67,USAGE-20260806
2026-08-07,SUB-002970,CEL-00157,15.744,10.87,4,72.16,0.0,2,,1499.67,USAGE-20260807
2026-08-08,SUB-002970,CEL-00168,20.205,9.7,17,76.63,0.0,1,,3976.50,USAGE-20260808
2026-08-09,SUB-002970,CEL-00179,23.354,7.22,12,49.93,0.0,1,,6180.80,USAGE-20260809
2026-08-10,SUB-002970,CEL-00010,23.598,11.64,7,49.95,0.0,2,,6351.60,USAGE-20260810
2026-08-11,SUB-002970,CEL-00021,21.075,2.63,2,56.36,0.0,0,,4585.50,USAGE-20260811
2026-08-12,SUB-002970,CEL-00032,13.79,2.69,15,91.73,0.0,2,,1499.67,USAGE-20260812
2026-08-13,SUB-002970,CEL-00043,20.485,5.41,10,92.44,0.0,0,,4172.50,USAGE-20260813
2026-08-14,SUB-002970,CEL-00054,25.992,10.83,5,29.81,0.0,1,,8027.40,USAGE-20260814
2026-08-01,SUB-002971,CEL-00098,1.224,3.87,0,49.08,0.0,1,,0.00,USAGE-20260801
2026-08-02,SUB-002971,CEL-00109,0.922,14.75,13,88.23,0.0,2,,0.00,USAGE-20260802
2026-08-03,SUB-002971,CEL-00120,0.912,17.08,8,72.74,0.0,0,,0.00,USAGE-20260803
2026-08-04,SUB-002971,CEL-00131,0.985,15.51,3,57.86,0.0,2,,0.00,USAGE-20260804
2026-08-05,SUB-002971,CEL-00142,1.083,13.84,16,50.88,0.0,0,15000.00,15000.00,USAGE-20260805
2026-08-06,SUB-002971,CEL-00153,1.12,26.45,11,71.8,0.0,0,,0.00,USAGE-20260806
2026-08-07,SUB-002971,CEL-00164,1.151,11.89,6,36.36,597.4,3,,0.00,USAGE-20260807
2026-08-08,SUB-002971,CEL-00175,1.474,5.17,1,42.48,0.0,0,,0.00,USAGE-20260808
2026-08-09,SUB-002971,CEL-00006,0.979,10.81,14,29.33,0.0,2,,0.00,USAGE-20260809
2026-08-10,SUB-002971,CEL-00017,0.539,3.37,9,60.23,0.0,0,,0.00,USAGE-20260810
2026-08-11,SUB-002971,CEL-00028,1.331,8.39,4,28.6,0.0,1,,0.00,USAGE-20260811
2026-08-12,SUB-002971,CEL-00039,1.426,3.38,17,37.35,0.0,1,15000.00,15000.00,USAGE-20260812
2026-08-13,SUB-002971,CEL-00050,0.864,10.36,12,58.89,0.0,3,,0.00,USAGE-20260813
2026-08-14,SUB-002971,CEL-00061,1.35,10.72,7,63.27,0.0,1,,0.00,USAGE-20260814
2026-08-01,SUB-002972,CEL-00105,10.685,4.65,2,76.7,0.0,2,,4712.50,USAGE-20260801
2026-08-02,SUB-002972,CEL-00116,3.808,7.9,15,58.62,0.0,2,,733.00,USAGE-20260802
2026-08-03,SUB-002972,CEL-00127,8.96,4.95,10,71.64,0.0,2,,3505.00,USAGE-20260803
2026-08-04,SUB-002972,CEL-00138,8.189,13.11,5,28.46,0.0,0,,2965.30,USAGE-20260804
2026-08-05,SUB-002972,CEL-00149,4.681,12.6,0,34.5,0.0,2,,733.00,USAGE-20260805
2026-08-06,SUB-002972,CEL-00160,8.809,9.92,13,27.12,0.0,0,,3399.30,USAGE-20260806
2026-08-07,SUB-002972,CEL-00171,6.747,11.66,8,78.27,0.0,0,,1955.90,USAGE-20260807
2026-08-08,SUB-002972,CEL-00002,7.597,6.54,3,46.83,0.0,1,,2550.90,USAGE-20260808
2026-08-09,SUB-002972,CEL-00013,7.361,18.08,16,92.29,0.0,2,,2385.70,USAGE-20260809
2026-08-10,SUB-002972,CEL-00024,7.37,9.18,11,40.56,0.0,1,,2392.00,USAGE-20260810
2026-08-11,SUB-002972,CEL-00035,4.31,16.09,6,58.12,0.0,0,,733.00,USAGE-20260811
2026-08-12,SUB-002972,CEL-00046,7.565,4.72,1,38.65,0.0,3,,2528.50,USAGE-20260812
2026-08-13,SUB-002972,CEL-00057,5.775,15.78,14,55.25,0.0,1,,1275.50,USAGE-20260813
2026-08-14,SUB-002972,CEL-00068,4.127,9.85,9,72.92,0.0,0,,733.00,USAGE-20260814
2026-08-01,SUB-002973,CEL-00112,1.927,14.92,4,82.36,0.0,4,,0.00,USAGE-20260801
2026-08-02,SUB-002973,CEL-00123,4.298,7.66,17,81.67,0.0,1,,0.00,USAGE-20260802
2026-08-03,SUB-002973,CEL-00134,2.003,10.6,12,38.24,0.0,2,8000.00,8000.00,USAGE-20260803
2026-08-04,SUB-002973,CEL-00145,2.711,22.63,7,56.6,0.0,1,,0.00,USAGE-20260804
2026-08-04,SUB-002973,CEL-00156,2.384,7.95,2,48.13,0.0,1,,0.00,USAGE-20260805
2026-08-06,SUB-002973,CEL-00167,1.877,18.22,15,66.0,0.0,2,,0.00,USAGE-20260806
2026-08-07,SUB-002973,CEL-00178,4.321,13.15,10,83.1,0.0,2,,0.00,USAGE-20260807
2026-08-08,SUB-002973,CEL-00009,2.565,6.02,5,32.63,759.3,1,,0.00,USAGE-20260808
2026-08-09,SUB-002973,CEL-00020,3.247,5.65,0,31.34,0.0,3,,0.00,USAGE-20260809
2026-08-10,SUB-002973,CEL-00031,2.88,10.65,13,85.91,0.0,2,8000.00,8000.00,USAGE-20260810
2026-08-11,SUB-002973,CEL-00042,2.1,6.38,8,51.11,0.0,0,,0.00,USAGE-20260811
2026-08-12,SUB-002973,CEL-00053,3.557,20.34,3,48.58,0.0,1,,0.00,USAGE-20260812
2026-08-13,SUB-002973,CEL-00064,4.589,10.1,16,52.65,0.0,1,,0.00,USAGE-20260813
2026-08-14,SUB-002973,CEL-00075,4.407,17.03,11,92.48,0.0,1,,0.00,USAGE-20260814
2026-08-01,SUB-002974,CEL-00119,9.932,8.11,6,53.49,0.0,1,,999.67,USAGE-20260801
2026-08-02,SUB-002974,CEL-00130,22.039,15.28,1,33.58,0.0,2,,9426.97,USAGE-20260802
2026-08-03,SUB-002974,CEL-00141,6.17,7.43,14,72.98,0.0,1,,999.67,USAGE-20260803
2026-08-04,SUB-002974,CEL-00152,6.573,9.35,9,48.42,0.0,3,,999.67,USAGE-20260804
2026-08-05,SUB-002974,CEL-00163,13.102,15.39,4,65.19,0.0,0,,3171.07,USAGE-20260805
2026-08-06,SUB-002974,CEL-00174,14.967,19.48,17,86.92,0.0,2,,4476.57,USAGE-20260806
2026-08-07,SUB-002974,CEL-00005,10.188,9.06,12,66.25,0.0,0,,1131.27,USAGE-20260807
2026-08-08,SUB-002974,CEL-00016,14.117,20.77,7,86.98,0.0,3,,3881.57,USAGE-20260808
2026-08-09,SUB-002974,CEL-00027,10.829,19.39,2,39.01,0.0,0,,1579.97,USAGE-20260809
2026-08-10,SUB-002974,CEL-00038,6.672,17.52,15,36.39,0.0,0,,999.67,USAGE-20260810
2026-08-11,SUB-002974,CEL-00049,14.612,11.29,10,91.09,0.0,2,,4228.07,USAGE-20260811
2026-08-12,SUB-002974,CEL-00060,8.364,14.72,5,25.86,0.0,1,,999.67,USAGE-20260812
2026-08-13,SUB-002974,CEL-00071,-1.5,13.25,0,45.31,0.0,1,,2972.97,USAGE-20260813
2026-08-14,SUB-002974,CEL-00082,4.664,22.69,13,35.47,0.0,2,,999.67,USAGE-20260814
2026-08-01,SUB-002975,CEL-00126,2.996,3.07,8,80.28,0.0,1,,1596.87,USAGE-20260801
2026-08-02,SUB-002975,CEL-00137,2.153,1.21,3,63.2,0.0,0,,1006.77,USAGE-20260802
2026-08-03,SUB-002975,CEL-00148,1.958,1.42,16,50.45,0.0,2,,870.27,USAGE-20260803
2026-08-04,SUB-002975,CEL-00159,2.038,5.08,11,67.31,0.0,0,,926.27,USAGE-20260804
2026-08-05,SUB-002975,CEL-00170,1.283,7.96,6,26.69,0.0,0,,433.00,USAGE-20260805
2026-08-06,SUB-002975,CEL-00001,0.835,6.8,1,72.28,0.0,0,,433.00,USAGE-20260806
2026-08-07,SUB-002975,CEL-00012,1.881,12.46,14,64.76,0.0,2,,816.37,USAGE-20260807
2026-08-08,SUB-002975,CEL-00023,2.07,8.21,9,71.31,0.0,0,,948.67,USAGE-20260808
2026-08-09,SUB-002975,CEL-00034,1.799,7.2,4,42.53,329.72,0,,758.97,USAGE-20260809
2026-08-10,SUB-002975,CEL-00045,1.978,4.57,17,93.11,0.0,3,,884.27,USAGE-20260810
2026-08-11,SUB-002975,CEL-00056,0.712,8.14,12,70.41,0.0,1,,433.00,USAGE-20260811
2026-08-12,SUB-002975,CEL-00067,1.386,7.28,7,67.69,0.0,3,,469.87,USAGE-20260812
2026-08-13,SUB-002975,CEL-00078,0.858,1.2,2,94.73,0.0,2,,433.00,USAGE-20260813
2026-08-14,SUB-002975,CEL-00089,1.076,7.54,15,25.56,0.0,2,,433.00,USAGE-20260814
2026-08-01,SUB-002976,CEL-00133,0.708,3.98,10,0.0,0.0,2,,0.00,USAGE-20260801
