subscription_id,customer_id,product_id,line_id,start_date,end_date,subscription_status,contract_type,is_port_in,is_esim,autopay_enabled,monthly_fee_clp,billing_day
SUB-003569,CLI-000569,PRD-012,LIN-003569,2022-09-14,,Activa,24 meses,false,false,false,33240.50,1
SUB-003570,CLI-000570,PRD-015,LIN-003570,2022-10-13,2024-09-15,Baja,12 meses,false,false,false,40491.00,8
SUB-003571,CLI-000571,PRD-002,LIN-003571,2022-11-11,,Activa,Prepago,true,false,false,7990.00,
SUB-003572,CLI-000572,PRD-009,LIN-003572,2022-12-10,,Activa,Sin permanencia,true,true,true,20890.50,22
SUB-003573,CLI-000573,PRD-004,LIN-003573,2023-01-08,,Suspendida,Prepago,true,false,false,11691.00,
SUB-003574,CLI-000574,PRD-011,LIN-003574,2023-02-06,,Activa,12 meses,true,false,true,29990.00,8
SUB-003575,CLI-000575,PRD-006,LIN-003575,2023-03-07,,Activa,Sin permanencia,false,false,true,12340.50,15
SUB-003576,CLI-000576,PRD-001,LIN-003576,2023-04-05,,Activa,Prepago,false,false,false,5391.00,
SUB-003577,CLI-000577,PRD-008,LIN-003577,2023-05-04,,Activa,24 meses,false,false,false,18990.00,1
SUB-003578,CLI-000578,PRD-003,LIN-003578,2023-06-02,,Activa,Prepago,false,false,false,9490.50,
SUB-003579,CLI-000579,PRD-010,LIN-003579,2023-07-01,,Activa,Sin permanencia,false,false,false,23391.00,15
SUB-003580,CLI-000580,PRD-013,LIN-003580,2023-07-30,,Activa,Sin permanencia,false,false,false,19990.00,22
SUB-003581,CLI-000581,PRD-012,LIN-003581,2023-08-28,,Activa,24 meses,true,true,true,33240.50,1
SUB-003582,CLI-000582,PRD-007,LIN-003582,2023-09-26,,Activa,12 meses,true,true,true,14391.00,8
SUB-003583,CLI-000583,PRD-002,LIN-003583,2023-10-25,,Activa,Prepago,true,false,false,7990.00,
SUB-003584,CLI-000584,PRD-009,LIN-003584,2023-11-23,,Activa,Sin permanencia,true,false,true,20890.50,22
SUB-003585,CLI-000585,PRD-004,LIN-003585,2023-12-22,,Activa,Prepago,false,false,false,11691.00,
SUB-003586,CLI-000586,PRD-011,LIN-003586,2024-01-20,,Activa,12 meses,false,false,true,29990.00,8
SUB-003587,CLI-000587,PRD-006,LIN-003587,2024-02-18,,Activa,Sin permanencia,false,false,false,12340.50,15
SUB-003588,CLI-000588,PRD-001,LIN-003588,2024-03-18,,Activa,Prepago,false,false,false,5391.00,
SUB-003589,CLI-000589,PRD-008,LIN-003589,2024-04-16,,Activa,24 meses,false,false,false,18990.00,1
SUB-003590,CLI-000590,PRD-015,LIN-003590,2024-05-15,,Activa,12 meses,false,false,false,42740.50,8
SUB-003591,CLI-000591,PRD-010,LIN-003591,2024-06-13,,Activa,Sin permanencia,true,true,true,23391.00,15
SUB-003592,CLI-000592,PRD-005,LIN-003592,2024-07-12,,Activa,Sin permanencia,true,false,true,9990.00,22
SUB-003593,CLI-000593,PRD-012,LIN-003593,2024-08-10,,Activa,24 meses,true,true,true,33240.50,1
SUB-003594,CLI-000594,PRD-007,LIN-003594,2024-09-08,,Activa,12 meses,true,false,true,14391.00,8
SUB-003595,CLI-000595,PRD-002,LIN-003595,2024-10-07,,Activa,Prepago,false,false,false,7990.00,
SUB-003596,CLI-000596,PRD-009,LIN-003596,2024-11-05,,Activa,Sin permanencia,false,false,true,20890.50,22
SUB-003597,CLI-000597,PRD-004,LIN-003597,2024-12-04,,Activa,Prepago,false,false,false,11691.00,
SUB-003598,CLI-000598,PRD-011,LIN-003598,2025-01-02,,Activa,12 meses,false,false,false,29990.00,8
SUB-003599,CLI-000599,PRD-006,LIN-003599,2025-01-31,,Activa,Sin permanencia,false,false,false,12340.50,15
SUB-003600,CLI-000600,PRD-013,LIN-003600,2025-03-01,,Activa,Sin permanencia,false,false,false,17991.00,22
SUB-003601,CLI-000601,PRD-008,LIN-003601,2025-03-30,,Activa,24 meses,true,true,true,18990.00,1
SUB-003602,CLI-000602,PRD-003,LIN-003602,2025-04-28,2025-04-18,Activa,Prepago,true,false,false,9490.50,
SUB-003603,CLI-000603,PRD-010,LIN-003603,2025-05-27,,Activa,Sin permanencia,true,true,true,23391.00,15
SUB-003604,CLI-000604,PRD-005,LIN-003604,2025-06-25,,Activa,Sin permanencia,true,false,true,9990.00,22
SUB-003605,CLI-000605,PRD-012,LIN-003605,2025-07-24,,Activa,24 meses,false,false,true,33240.50,1
SUB-003606,CLI-000606,PRD-007,LIN-003606,2025-08-22,,Activa,12 meses,false,false,true,14391.00,8
SUB-003607,CLI-000607,PRD-002,LIN-003607,2025-09-20,,Activa,Prepago,false,false,false,7990.00,
SUB-003608,CLI-000608,PRD-009,LIN-003608,2025-10-19,,Activa,Sin permanencia,false,false,false,20890.50,22
SUB-003609,CLI-000609,PRD-004,LIN-003609,2025-11-17,,Activa,Prepago,false,false,false,11691.00,
SUB-003610,CLI-000610,PRD-015,LIN-003610,2025-12-16,,Activa,12 meses,false,false,false,44990.00,8
SUB-003611,CLI-000611,PRD-006,LIN-003611,2026-01-14,,Activa,Sin permanencia,true,true,true,12340.50,15
SUB-003612,CLI-000612,PRD-001,LIN-003612,2026-02-12,,Activa,Prepago,true,false,false,5391.00,
SUB-003613,CLI-000613,PRD-008,LIN-003613,2026-03-13,,Activa,24 meses,true,true,true,18990.00,1
SUB-003614,CLI-000614,PRD-003,LIN-003614,2026-04-11,,Activa,Prepago,true,false,false,9490.50,
SUB-003615,CLI-000615,PRD-010,LIN-003615,2026-05-10,,Activa,Sin permanencia,false,false,true,23391.00,15
SUB-003616,CLI-000616,PRD-005,LIN-003616,2026-06-08,,Activa,Sin permanencia,false,false,true,9990.00,22
SUB-003617,CLI-000617,PRD-012,LIN-003617,2026-07-07,,Activa,24 meses,false,false,false,33240.50,1
SUB-003618,CLI-000618,PRD-007,LIN-003618,2019-01-14,,Activa,12 meses,false,false,false,14391.00,8
SUB-003619,CLI-000619,PRD-002,LIN-003619,2019-02-12,,Activa,Prepago,false,false,false,7990.00,
SUB-003620,CLI-000620,PRD-013,LIN-003620,2019-03-13,,Suspendida,Sin permanencia,false,false,false,18990.50,22
SUB-003621,CLI-000621,PRD-004,LIN-003621,2019-04-11,,Activa,Prepago,true,false,false,11691.00,
SUB-003622,CLI-000622,PRD-011,LIN-003622,2019-05-10,,Activa,12 meses,true,true,true,29990.00,8
SUB-003623,CLI-000623,PRD-006,LIN-003623,2019-06-08,,Activa,Sin permanencia,true,true,true,12340.50,15
SUB-003624,CLI-000624,PRD-001,LIN-003624,2019-07-07,,Activa,Prepago,true,false,false,5391.00,
SUB-003625,CLI-000625,PRD-008,LIN-003625,2019-08-05,,Activa,24 meses,false,false,true,18990.00,1
SUB-003626,CLI-000626,PRD-003,LIN-003626,2019-09-03,,Activa,Prepago,false,false,false,9490.50,
SUB-003627,CLI-000627,PRD-010,LIN-003627,2019-10-02,,Activa,Sin permanencia,false,false,false,23391.00,15
SUB-003628,CLI-000628,PRD-005,LIN-003628,2019-10-31,,Activa,Sin permanencia,false,false,false,9990.00,22
SUB-003629,CLI-000629,PRD-012,LIN-003629,2019-11-29,,Activa,24 meses,false,false,false,33240.50,1
SUB-003629,CLI-000630,PRD-015,LIN-003630,2019-12-28,,Activa,12 meses,false,false,false,40491.00,8
SUB-003631,CLI-000631,PRD-002,LIN-003631,2020-01-26,,Activa,Prepago,true,false,false,7990.00,
SUB-003632,CLI-000632,PRD-009,LIN-003632,2020-02-24,,Activa,Sin permanencia,true,true,true,20890.50,22
SUB-003633,CLI-000633,PRD-004,LIN-003633,2020-03-24,,Activa,Prepago,true,false,false,11691.00,
SUB-003634,CLI-000634,PRD-011,LIN-003634,2020-04-22,,Activa,12 meses,true,false,true,29990.00,8
SUB-003635,CLI-000635,PRD-006,LIN-003635,2020-05-21,,Activa,Sin permanencia,false,false,true,12340.50,15
SUB-003636,CLI-000636,PRD-001,LIN-003636,2020-06-19,,Activa,Prepago,false,false,false,5391.00,
SUB-003637,CLI-000637,PRD-008,LIN-003637,2020-07-18,,Activa,24 meses,false,false,false,18990.00,1
SUB-003638,CLI-000638,PRD-003,LIN-003638,2020-08-16,,Activa,Prepago,false,false,false,9490.50,
SUB-003639,CLI-000639,PRD-010,LIN-003639,2020-09-14,,Activa,Sin permanencia,false,false,false,23391.00,15
SUB-003640,CLI-000640,PRD-013,LIN-003640,2020-10-13,,Activa,Sin permanencia,false,false,false,19990.00,22
SUB-003641,CLI-000641,PRD-012,LIN-003641,2020-11-11,,Activa,24 meses,true,true,true,33240.50,1
SUB-003642,CLI-000642,PRD-007,LIN-003642,2020-12-10,,Activa,12 meses,true,true,true,14391.00,8
SUB-003643,CLI-000643,PRD-002,LIN-003643,2021-01-08,,Activa,Prepago,true,false,false,7990.00,
SUB-003644,CLI-000644,PRD-009,LIN-003644,2021-02-06,,Activa,Sin permanencia,true,false,true,20890.50,22
SUB-003645,CLI-000645,PRD-004,LIN-003645,2021-03-07,,Activa,Prepago,false,false,false,11691.00,
SUB-003646,CLI-000646,PRD-011,LIN-003646,2021-04-05,,Activa,12 meses,false,false,true,29990.00,8
SUB-003647,CLI-000647,PRD-006,LIN-003647,2021-05-04,,Activa,Sin permanencia,false,false,false,12340.50,15
SUB-003648,CLI-000648,PRD-001,LIN-003648,2021-06-02,,Activa,Prepago,false,false,false,5391.00,
SUB-003649,CLI-000649,PRD-008,LIN-003649,2021-07-01,,Activa,24 meses,false,false,false,18990.00,1
SUB-003650,CLI-000650,PRD-015,LIN-003650,2021-07-30,,Activa,12 meses,false,false,false,42740.50,8
SUB-003651,CLI-000651,PRD-010,LIN-003651,2021-08-28,,Activa,Sin permanencia,true,true,true,23391.00,15
SUB-003652,CLI-000652,PRD-005,LIN-003652,2021-09-26,,Activa,Sin permanencia,true,false,true,9990.00,22
SUB-003653,CLI-000653,PRD-012,LIN-003653,2021-10-25,2024-04-26,Baja,24 meses,true,true,true,33240.50,1
SUB-003654,CLI-000654,PRD-007,LIN-003654,2021-11-23,,Activa,12 meses,true,false,true,-9990.00,8
SUB-003655,CLI-000655,PRD-002,LIN-003655,2021-12-22,,Activa,Prepago,false,false,false,7990.00,
SUB-003656,CLI-000656,PRD-009,LIN-003656,2022-01-20,,Activa,Sin permanencia,false,false,true,20890.50,22
SUB-003657,CLI-000657,PRD-004,LIN-003657,2022-02-18,,Activa,Prepago,false,false,false,11691.00,
SUB-003658,CLI-000658,PRD-011,LIN-003658,2022-03-19,,Activa,12 meses,false,false,false,29990.00,8
SUB-003659,CLI-000659,PRD-006,LIN-003659,2022-04-17,,Activa,Sin permanencia,false,false,false,12340.50,15
SUB-003660,CLI-000660,PRD-013,LIN-003660,2022-05-16,,Activa,Sin permanencia,false,false,false,17991.00,22
SUB-003661,CLI-000661,PRD-008,LIN-003661,2022-06-14,,Activa,24 meses,true,true,true,18990.00,1
SUB-003662,CLI-000662,PRD-003,LIN-003662,2022-07-13,,Activa,Prepago,true,false,false,9490.50,
SUB-003663,CLI-000663,PRD-010,LIN-003663,2022-08-11,,Activa,Sin permanencia,true,true,true,23391.00,15
SUB-003664,CLI-000664,PRD-005,LIN-003664,2022-09-09,,Activa,Sin permanencia,true,false,true,9990.00,22
SUB-003665,CLI-000665,PRD-012,LIN-003665,2022-10-08,,Activa,24 meses,false,false,true,33240.50,1
SUB-003666,CLI-000666,PRD-007,LIN-003666,2022-11-06,,Activa,12 meses,false,false,true,14391.00,8
SUB-003667,CLI-000667,PRD-002,LIN-003667,2022-12-05,,Suspendida,Prepago,false,false,false,7990.00,
SUB-003668,CLI-000668,PRD-009,LIN-003668,2023-01-03,,Activa,Sin permanencia,false,false,false,20890.50,22
SUB-003669,CLI-000669,PRD-004,LIN-003669,2023-02-01,,Activa,Prepago,false,false,false,11691.00,
SUB-003670,CLI-000670,PRD-015,LIN-003670,2023-03-02,,Activa,12 meses,false,false,false,44990.00,8
SUB-003671,CLI-000671,PRD-006,LIN-003671,2023-03-31,,Activa,Sin permanencia,true,true,true,12340.50,15
SUB-003672,CLI-000672,PRD-001,LIN-003672,2023-04-29,,Activa,Prepago,true,false,false,5391.00,
SUB-003673,CLI-000673,PRD-008,LIN-003673,2023-05-28,,Activa,24 meses,true,true,true,18990.00,1
SUB-003674,CLI-000674,PRD-003,LIN-003674,2023-06-26,,Activa,Prepago,true,false,false,9490.50,
SUB-003675,CLI-000675,PRD-010,LIN-003675,2023-07-25,,Activa,Sin permanencia,false,false,true,23391.00,15
SUB-003676,CLI-000676,PRD-005,LIN-003676,2023-08-23,,Activa,Sin permanencia,false,false,true,9990.00,22
SUB-003677,CLI-000677,PRD-012,LIN-003677,2023-09-21,,Activa,24 meses,false,false,false,33240.50,1
SUB-003678,CLI-000678,PRD-007,LIN-003678,2023-10-20,,Activa,12 meses,false,false,false,14391.00,8
SUB-003679,CLI-000679,PRD-002,LIN-003679,2023-11-18,,Activa,Prepago,false,false,false,7990.00,
SUB-003680,CLI-000680,PRD-013,LIN-003680,2023-12-17,,Activa,Sin permanencia,false,false,false,18990.50,22
SUB-003681,CLI-000681,PRD-004,LIN-003681,2024-01-15,,Activa,Prepago,true,false,false,11691.00,
SUB-003682,CLI-000682,PRD-011,LIN-003682,2024-02-13,,Activa,12 meses,true,true,true,29990.00,8
SUB-003683,CLI-000683,PRD-999,LIN-003683,2024-03-13,,Activa,Sin permanencia,true,true,true,12340.50,15
SUB-003684,CLI-000684,PRD-001,LIN-003684,2024-04-11,,Activa,Prepago,true,false,false,5391.00,
SUB-003685,CLI-000685,PRD-008,LIN-003685,2024-05-10,,Activa,24 meses,false,false,true,18990.00,1
SUB-003686,CLI-000686,PRD-003,LIN-003686,2024-06-08,,Activa,Prepago,false,false,false,9490.50,
SUB-003687,CLI-000687,PRD-010,LIN-003687,2024-07-07,,Activa,Sin permanencia,false,false,false,23391.00,15
SUB-003688,CLI-000688,PRD-005,LIN-003688,2024-08-05,,Activa,Sin permanencia,false,false,false,9990.00,22
SUB-003689,CLI-000689,PRD-012,LIN-003689,2024-09-03,,Activa,24 meses,false,false,false,33240.50,1
SUB-003690,CLI-000690,PRD-015,LIN-003690,2024-10-02,,Activa,12 meses,false,false,false,40491.00,8
SUB-003691,CLI-000691,PRD-002,LIN-003691,2024-10-31,,Activa,Prepago,true,false,false,7990.00,
SUB-003692,CLI-000692,PRD-009,LIN-003692,2024-11-29,,Activa,Sin permanencia,true,true,true,20890.50,22
SUB-003693,CLI-000693,PRD-004,LIN-003693,2024-12-28,,Activa,Prepago,true,false,false,11691.00,
SUB-003694,CLI-000694,PRD-011,LIN-003694,2025-01-26,,Activa,12 meses,true,false,true,29990.00,8
SUB-003695,CLI-000695,PRD-006,LIN-003695,2025-02-24,,Activa,Sin permanencia,false,false,true,12340.50,15
SUB-003696,CLI-000696,PRD-001,LIN-003696,2025-03-25,,Activa,Prepago,false,false,false,5391.00,
SUB-003697,CLI-000697,PRD-008,LIN-003697,2025-04-23,,Activa,24 meses,false,false,false,18990.00,1
SUB-003698,CLI-000698,PRD-003,LIN-003698,2025-05-22,,Activa,Prepago,false,false,false,9490.50,
SUB-003699,CLI-000699,PRD-010,LIN-003699,2025-06-20,,Activa,Sin permanencia,false,false,false,23391.00,15
SUB-003700,CLI-000700,PRD-013,LIN-003700,2025-07-19,,Activa,Sin permanencia,false,false,false,19990.00,22
SUB-003701,CLI-000701,PRD-012,LIN-003701,2025-08-17,,Activa,24 meses,true,true,true,33240.50,1
SUB-003702,CLI-000702,PRD-007,LIN-003702,2025-09-15,,Activa,12 meses,true,true,true,14391.00,8
SUB-003703,CLI-000703,PRD-002,LIN-003703,2025-10-14,,Activa,Prepago,true,false,false,7990.00,
SUB-003704,CLI-000704,PRD-009,LIN-003704,2025-11-12,,Activa,Sin permanencia,true,false,true,20890.50,22
SUB-003705,CLI-000705,PRD-004,LIN-003705,2025-12-11,,Activa,Prepago,false,false,false,11691.00,
SUB-003706,CLI-000706,PRD-011,LIN-003706,2026-01-09,,Activa,12 meses,false,false,true,29990.00,8
SUB-003707,CLI-000707,PRD-006,LIN-003707,2026-02-07,,Activa,Sin permanencia,false,false,false,12340.50,15
SUB-003708,CLI-000708,PRD-001,LIN-003708,2026-03-08,,Activa,Prepago,false,false,false,5391.00,
SUB-003709,CLI-000709,PRD-008,LIN-003709,2026-04-06,,Activa,24 meses,false,false,false,18990.00,1
SUB-003710,CLI-000710,PRD-015,LIN-003710,2026-05-05,,Activa,12 meses,false,false,false,42740.50,8
SUB-003711,CLI-000711,PRD-010,LIN-003711,2026-06-03,,Activa,Sin permanencia,true,true,true,23391.00,15
SUB-003712,CLI-000712,PRD-005,LIN-003712,2026-07-02,,Activa,Sin permanencia,true,false,true,9990.00,22
SUB-003713,CLI-000713,PRD-012,LIN-003713,2019-01-09,,Activa,24 meses,true,true,true,33240.50,1
SUB-003714,CLI-000714,PRD-007,LIN-003714,2019-02-07,,Suspendida,12 meses,true,false,true,14391.00,8
SUB-003715,CLI-000715,PRD-002,LIN-003715,2019-03-08,,Activa,Prepago,false,false,false,7990.00,
SUB-003716,CLI-000716,PRD-009,LIN-003716,2019-04-06,,Activa,Sin permanencia,false,false,true,20890.50,22
SUB-003717,CLI-000717,PRD-004,LIN-003717,2019-05-05,,Activa,Prepago,false,false,false,11691.00,
SUB-003718,CLI-000718,PRD-011,LIN-003718,2019-06-03,,Activa,12 meses,false,false,false,29990.00,8
SUB-003719,CLI-000719,PRD-006,LIN-003719,2019-07-02,,Activa,Sin permanencia,false,false,false,12340.50,15
SUB-003720,CLI-000720,PRD-013,LIN-003720,2019-07-31,,Activa,Sin permanencia,false,false,false,17991.00,22
SUB-003721,CLI-000721,PRD-008,LIN-003721,2019-08-29,,Activa,24 meses,true,true,true,18990.00,1
SUB-003722,CLI-000722,PRD-003,LIN-003722,2019-09-27,,Activa,Prepago,true,false,false,9490.50,
SUB-003723,CLI-000723,PRD-010,LIN-003723,2019-10-26,,Activa,Sin permanencia,true,true,true,23391.00,15
SUB-003724,CLI-000724,PRD-005,LIN-003724,2019-11-24,,Activa,Sin permanencia,true,false,true,9990.00,22
SUB-003725,CLI-000725,PRD-012,LIN-003725,2019-12-23,,Activa,24 meses,false,false,true,33240.50,1
SUB-003726,CLI-000726,PRD-007,LIN-003726,2020-01-21,,Activa,12 meses,false,false,true,14391.00,8
SUB-003727,CLI-000727,PRD-002,LIN-003727,2020-02-19,,Activa,Prepago,false,false,false,7990.00,
SUB-003728,CLI-000728,PRD-009,LIN-003728,2020-03-19,,Activa,Sin permanencia,false,false,false,20890.50,22
SUB-003729,CLI-999999,PRD-004,LIN-003729,2020-04-17,,Activa,Prepago,false,false,false,11691.00,
SUB-003730,CLI-000730,PRD-015,LIN-003730,2020-05-16,,Activa,12 meses,false,false,false,44990.00,8
SUB-003731,CLI-000731,PRD-006,LIN-003731,2020-06-14,,Activa,Sin permanencia,true,true,true,12340.50,15
SUB-003732,CLI-000732,PRD-001,LIN-003732,2020-07-13,,Activa,Prepago,true,false,false,5391.00,
SUB-003733,CLI-000733,PRD-008,LIN-003733,2020-08-11,,Activa,24 meses,true,true,true,18990.00,1
SUB-003734,CLI-000734,PRD-003,LIN-003734,2020-09-09,,Activa,Prepago,true,false,false,9490.50,
SUB-003735,CLI-000735,PRD-010,LIN-003735,2020-10-08,,Activa,Sin permanencia,false,false,true,23391.00,15
SUB-003736,CLI-000736,PRD-005,LIN-003736,2020-11-06,2023-12-06,Baja,Sin permanencia,false,false,true,9990.00,22
SUB-003737,CLI-000737,PRD-012,LIN-003737,2020-12-05,,Activa,24 meses,false,false,false,33240.50,1
SUB-003738,CLI-000738,PRD-007,LIN-003738,2021-01-03,,Activa,12 meses,false,false,false,14391.00,8
SUB-003739,CLI-000739,PRD-002,LIN-003739,2021-02-01,,Activa,Prepago,false,false,false,7990.00,
SUB-003740,CLI-000740,PRD-013,LIN-003740,2021-03-02,,Activa,Sin permanencia,false,false,false,18990.50,22
SUB-003741,CLI-000741,PRD-004,LIN-003741,2021-03-31,,Activa,Prepago,true,false,false,11691.00,
SUB-003742,CLI-000742,PRD-011,LIN-003742,2021-04-29,,Activa,12 meses,true,true,true,29990.00,8
SUB-003743,CLI-000743,PRD-006,LIN-003743,2021-05-28,,Activa,Sin permanencia,true,true,true,12340.50,15
SUB-003744,CLI-000744,PRD-001,LIN-003744,2021-06-26,,Activa,Prepago,true,false,false,5391.00,
SUB-003745,CLI-000745,PRD-008,LIN-003745,2021-07-25,,Activa,24 meses,false,false,true,18990.00,1
SUB-003746,CLI-000746,PRD-003,LIN-003746,2021-08-23,,Activa,Prepago,false,false,false,9490.50,
SUB-003747,CLI-000747,PRD-010,LIN-003747,2021-09-21,,Activa,Sin permanencia,false,false,false,23391.00,15
SUB-003748,CLI-000748,PRD-005,LIN-003748,2021-10-20,,Activa,Sin permanencia,false,false,false,9990.00,22
SUB-003749,CLI-000749,PRD-012,LIN-003749,2021-11-18,,Activa,24 meses,false,false,false,33240.50,1
SUB-003750,CLI-000750,PRD-015,LIN-003750,2021-12-17,,Activa,12 meses,false,false,false,40491.00,8
SUB-003751,CLI-000751,PRD-002,LIN-003751,2022-01-15,,Activa,Prepago,true,false,false,7990.00,
SUB-003752,CLI-000752,PRD-009,LIN-003752,2022-02-13,,Activa,Sin permanencia,true,true,true,20890.50,22
SUB-003753,CLI-000753,PRD-004,LIN-003753,2022-03-14,,Activa,Prepago,true,false,false,11691.00,
SUB-003754,CLI-000754,PRD-011,LIN-003754,2022-04-12,,Activa,12 meses,true,false,true,29990.00,8
SUB-003755,CLI-000755,PRD-006,LIN-003755,2022-05-11,,Activa,Sin permanencia,false,false,true,12340.50,15
SUB-003756,CLI-000756,PRD-001,LIN-003756,2022-06-09,,Activa,Prepago,false,false,false,5391.00,
SUB-003757,CLI-000757,PRD-008,LIN-003757,2022-07-08,,Activa,24 meses,false,false,false,18990.00,1
SUB-003758,CLI-000758,PRD-003,LIN-003758,2022-08-06,,Activa,Prepago,false,false,false,9490.50,
SUB-003759,CLI-000759,PRD-010,LIN-003759,2022-09-04,,Activa,Sin permanencia,false,false,false,23391.00,15
SUB-003760,CLI-000760,PRD-013,LIN-003760,2022-10-03,,Activa,Sin permanencia,false,false,false,19990.00,22
SUB-003761,CLI-000761,PRD-012,LIN-003761,2022-11-01,,Suspendida,24 meses,true,true,true,33240.50,1
SUB-003762,CLI-000762,PRD-007,LIN-003762,2022-11-30,,Activa,12 meses,true,true,true,14391.00,8
SUB-003763,CLI-000763,PRD-002,LIN-003763,2022-12-29,,Activa,Prepago,true,false,false,7990.00,
SUB-003764,CLI-000764,PRD-009,LIN-003764,2023-01-27,,Activa,Sin permanencia,true,false,true,20890.50,22
SUB-003765,CLI-000765,PRD-004,LIN-003765,2023-02-25,,Activa,Prepago,false,false,false,11691.00,
SUB-003766,CLI-000766,PRD-011,LIN-003766,2023-03-26,,Activa,12 meses,false,false,true,29990.00,8
SUB-003767,CLI-000767,PRD-006,LIN-003767,2023-04-24,,Activa,Sin permanencia,false,false,false,12340.50,15
SUB-003768,CLI-000768,PRD-001,LIN-003768,2023-05-23,,Activa,Prepago,false,false,false,5391.00,
SUB-003769,CLI-000769,PRD-008,LIN-003769,2023-06-21,,Activa,24 meses,false,false,false,18990.00,1
SUB-003770,CLI-000770,PRD-015,LIN-003770,2023-07-20,,Activa,12 meses,false,false,false,42740.50,8
SUB-003771,CLI-000771,PRD-010,LIN-003771,2023-08-18,,Activa,Sin permanencia,true,true,true,23391.00,15
SUB-003772,CLI-000772,PRD-005,LIN-003772,2023-09-16,,Activa,Sin permanencia,true,false,true,9990.00,22
SUB-003773,CLI-000773,PRD-012,LIN-003773,2023-10-15,,Activa,24 meses,true,true,true,33240.50,1
SUB-003774,CLI-000774,PRD-007,LIN-003774,2023-11-13,,Activa,12 meses,true,false,true,14391.00,8
SUB-003775,CLI-000775,PRD-002,LIN-003775,2023-12-12,,Activa,Prepago,false,false,false,7990.00,
SUB-003776,CLI-000776,PRD-009,LIN-003776,2024-01-10,,Activa,Sin permanencia,false,false,true,20890.50,22
SUB-003777,CLI-000777,PRD-004,LIN-003777,2024-02-08,,Activa,Prepago,false,false,false,11691.00,
SUB-003778,CLI-000778,PRD-011,LIN-003778,2024-03-08,,Activa,12 meses,false,false,false,29990.00,8
SUB-003779,CLI-000779,PRD-006,LIN-003779,2024-04-06,,Activa,Sin permanencia,false,false,false,12340.50,15
SUB-003780,CLI-000780,PRD-013,LIN-003780,2024-05-05,,Activa,Sin permanencia,false,false,false,17991.00,22
SUB-003781,CLI-000781,PRD-008,LIN-003781,2024-06-03,,Activa,24 meses,true,true,true,18990.00,1
SUB-003782,CLI-000782,PRD-003,LIN-003782,2024-07-02,,Activa,Prepago,true,false,false,9490.50,
SUB-003783,CLI-000783,PRD-010,LIN-003783,2024-07-31,,Activa,Sin permanencia,true,true,true,23391.00,15
SUB-003784,CLI-000784,PRD-005,LIN-003784,2024-08-29,,Activa,Sin permanencia,true,false,true,9990.00,22
SUB-003785,CLI-000785,PRD-012,LIN-003785,2024-09-27,,Activa,24 meses,false,false,true,33240.50,1
SUB-003786,CLI-000786,PRD-007,LIN-003786,2024-10-26,,Activa,12 meses,false,false,true,14391.00,8
SUB-003787,CLI-000787,PRD-002,LIN-003787,2024-11-24,,Activa,Prepago,false,false,false,7990.00,
SUB-003788,CLI-000788,PRD-009,LIN-003788,2024-12-23,,Activa,Sin permanencia,false,false,false,20890.50,22
SUB-003789,CLI-000789,PRD-004,LIN-003789,2025-01-21,,Activa,Prepago,false,false,false,11691.00,
SUB-003790,CLI-000790,PRD-015,LIN-003790,2025-02-19,,Activa,12 meses,false,false,false,44990.00,8
SUB-003791,CLI-000791,PRD-006,LIN-003791,2025-03-20,,Activa,Sin permanencia,true,true,true,12340.50,15
SUB-003792,CLI-000792,PRD-001,LIN-003792,2025-04-18,,Activa,Prepago,true,false,false,5391.00,
SUB-003793,CLI-000793,PRD-008,LIN-003793,2025-05-17,,Activa,24 meses,true,true,true,18990.00,1
SUB-003794,CLI-000794,PRD-003,LIN-003794,2025-06-15,,Activa,Prepago,true,false,false,9490.50,
SUB-003795,CLI-000795,PRD-010,LIN-003795,2025-07-14,,Activa,Sin permanencia,false,false,true,23391.00,15
SUB-003796,CLI-000796,PRD-005,LIN-003796,2025-08-12,,Activa,Sin permanencia,false,false,true,9990.00,22
SUB-003797,CLI-000797,PRD-012,LIN-003797,2025-09-10,,Activa,24 meses,false,false,false,33240.50,1
SUB-003798,CLI-000798,PRD-007,LIN-003798,2025-10-09,,Activa,12 meses,false,false,false,14391.00,8
SUB-003799,CLI-000799,PRD-002,LIN-003799,2025-11-07,,Activa,Prepago,false,false,false,7990.00,
SUB-003800,CLI-000800,PRD-013,LIN-003800,2025-12-06,,Activa,Sin permanencia,false,false,false,18990.50,22
SUB-003801,CLI-000801,PRD-004,LIN-003801,2026-01-04,,Activa,Prepago,true,false,false,11691.00,
SUB-003802,CLI-000802,PRD-011,LIN-003802,2026-02-02,,Activa,12 meses,true,true,true,29990.00,8
SUB-003803,CLI-000803,PRD-006,LIN-003803,2026-03-03,,Activa,Sin permanencia,true,true,true,12340.50,15
SUB-003804,CLI-000804,PRD-001,LIN-003804,2026-04-01,,Activa,Prepago,true,false,false,5391.00,
SUB-003805,CLI-000805,PRD-008,LIN-003805,2026-04-30,,Activa,24 meses,false,false,true,18990.00,1
SUB-003806,CLI-000806,PRD-003,LIN-003806,2026-05-29,,Activa,Prepago,false,false,false,9490.50,
SUB-003807,CLI-000807,PRD-010,LIN-003807,2026-06-27,,Activa,Sin permanencia,false,false,false,23391.00,15
SUB-003808,CLI-000808,PRD-005,LIN-003808,2019-01-04,,Suspendida,Sin permanencia,false,false,false,9990.00,22
