customer_id,customer_type,customer_segment,region,commune,age_band,created_date,acquisition_channel,preferred_channel,digital_engagement_score,analytics_consent,customer_status
CLI-002324,Persona,Postpago,Región Metropolitana de Santiago,Puente Alto,25-34,2021-12-12,Call center,Tienda,29,true,Activo
CLI-002325,Persona,Postpago,Antofagasta,Calama,25-34,2022-01-18,Distribuidor,Call center,46,true,Activo
CLI-002326,Persona,Prepago,Valparaíso,Viña del Mar,35-44,2022-02-24,Digital,WhatsApp,63,true,Activo
CLI-002327,Persona,Prepago,Maule,Talca,45-54,2022-04-02,Digital,Web,80,true,Activo
CLI-002328,Persona,Postpago,Biobío,Talcahuano,55+,2022-05-09,Tienda,App,97,true,Activo
CLI-002329,Persona,Postpago,Región Metropolitana de Santiago,Santiago,18-24,2022-06-15,Call center,App,13,false,Baja
CLI-002330,Empresa,Pyme,Antofagasta,Antofagasta,,2022-07-22,Distribuidor,Tienda,30,false,Activo
CLI-002331,Persona,Prepago,Valparaíso,Valparaíso,25-34,2022-08-28,Digital,Call center,47,true,Activo
CLI-002332,Persona,Prepago,Coquimbo,La Serena,35-44,2022-10-04,Digital,WhatsApp,64,true,Activo
CLI-002333,Persona,Postpago,Biobío,Concepción,45-54,2022-11-10,Tienda,Web,81,true,Activo
CLI-002334,Persona,Postpago,Los Lagos,Puerto Montt,55+,2022-12-17,Call center,App,98,true,Activo
CLI-002335,Persona,Postpago,La Araucanía,Temuco,18-24,2023-01-23,Distribuidor,App,14,true,Activo
CLI-002336,Persona,Prepago,Región Metropolitana de Santiago,Puente Alto,25-34,2023-03-01,Digital,Tienda,31,true,Activo
CLI-002337,Persona,Prepago,Antofagasta,Calama,25-34,2023-04-07,Digital,Call center,48,true,Activo
CLI-002338,Persona,Postpago,Valparaíso,Viña del Mar,35-44,2023-05-14,Tienda,WhatsApp,65,true,Activo
CLI-002339,Persona,Postpago,Maule,Talca,45-54,2023-06-20,Call center,Web,82,false,Activo
CLI-002340,Empresa,Pyme,Biobío,Talcahuano,,2023-07-27,Distribuidor,App,99,false,Activo
CLI-002341,Persona,Prepago,Región Metropolitana de Santiago,Santiago,18-24,2023-09-02,Digital,App,15,true,Activo
CLI-002342,Persona,Prepago,Antofagasta,Antofagasta,25-34,2023-10-09,Digital,Tienda,32,true,Activo
CLI-002343,Persona,Postpago,Valparaíso,Valparaíso,25-34,2023-11-15,Tienda,Call center,49,true,Activo
CLI-002344,Persona,Postpago,Coquimbo,La Serena,35-44,2023-12-22,Call center,WhatsApp,66,true,Activo
CLI-002345,Persona,Postpago,Biobío,Concepción,45-54,2024-01-28,Distribuidor,Web,83,true,Activo
CLI-002346,Persona,Prepago,Los Lagos,Puerto Montt,55+,2024-03-05,Digital,App,100,true,Activo
CLI-002347,Persona,Prepago,La Araucanía,Temuco,18-24,2024-04-11,Digital,App,16,true,Activo
CLI-002348,Persona,Postpago,Región Metropolitana de Santiago,Puente Alto,25-34,2024-05-18,Tienda,Tienda,33,true,Activo
CLI-002349,Persona,Postpago,Antofagasta,Calama,25-34,2024-06-24,Call center,Call center,50,false,Activo
CLI-002350,Empresa,Corporativo,Valparaíso,Viña del Mar,,2024-07-31,Distribuidor,WhatsApp,67,false,Activo
CLI-002351,Persona,Prepago,Maule,Talca,45-54,2024-09-06,Digital,Web,84,true,Activo
CLI-002352,Persona,Prepago,Biobío,Talcahuano,55+,2024-10-13,Digital,App,0,true,Activo
CLI-002353,Persona,Postpago,Región Metropolitana de Santiago,Santiago,18-24,2024-11-19,Tienda,App,17,true,Activo
CLI-002354,Persona,Postpago,Antofagasta,Antofagasta,25-34,2024-12-26,Call center,Tienda,34,true,Activo
CLI-002355,Persona,Postpago,Valparaíso,Valparaíso,25-34,2025-02-01,Distribuidor,Call center,51,true,Activo
CLI-002356,Persona,Prepago,Coquimbo,La Serena,35-44,2025-03-10,Digital,WhatsApp,68,true,Activo
CLI-002357,Persona,Prepago,Biobío,Concepción,45-54,2025-04-16,Digital,Web,85,true,Activo
CLI-002358,Persona,Postpago,Los Lagos,Puerto Montt,55+,2025-05-23,Tienda,App,1,true,Activo
CLI-002359,Persona,Postpago,La Araucanía,Temuco,18-24,2025-06-29,Call center,App,18,false,Activo
CLI-002360,Empresa,Pyme,Región Metropolitana de Santiago,Puente Alto,,2025-08-05,Distribuidor,Tienda,35,false,Activo
CLI-002361,Persona,Prepago,Antofagasta,Calama,25-34,2025-09-11,Digital,Call center,52,true,Activo
CLI-002362,Persona,Prepago,Valparaíso,Viña del Mar,35-44,2025-10-18,Digital,WhatsApp,69,true,Activo
CLI-002363,Persona,Postpago,Maule,Talca,45-54,2025-11-24,Tienda,Web,86,true,Activo
CLI-002364,Persona,Postpago,Biobío,Talcahuano,55+,2025-12-31,Call center,App,2,true,Activo
CLI-002365,Persona,Postpago,Región Metropolitana de Santiago,Santiago,18-24,2026-02-06,Distribuidor,App,19,true,Activo
CLI-002366,Persona,Prepago,Antofagasta,Antofagasta,25-34,2026-03-15,Digital,Tienda,36,true,Suspendido
CLI-002367,Persona,Prepago,Valparaíso,Valparaíso,25-34,2026-04-21,Digital,Call center,53,true,Activo
CLI-002368,Persona,Postpago,Coquimbo,La Serena,35-44,2026-05-28,Tienda,WhatsApp,70,true,Activo
CLI-002369,Persona,Postpago,Biobío,Concepción,45-54,2026-07-04,Call center,Web,87,false,Activo
CLI-002370,Empresa,Pyme,Los Lagos,Puerto Montt,,2018-01-14,Distribuidor,App,3,false,Activo
CLI-002371,Persona,Prepago,La Araucanía,Temuco,18-24,2018-02-20,Digital,App,20,true,Activo
CLI-002372,Persona,Prepago,Región Metropolitana de Santiago,Puente Alto,25-34,2018-03-29,Digital,Tienda,37,true,Activo
CLI-002373,Persona,Postpago,Antofagasta,Calama,25-34,2018-05-05,Tienda,Call center,54,true,Activo
CLI-002374,Persona,Postpago,Valparaíso,Viña del Mar,35-44,2018-06-11,Call center,WhatsApp,71,true,Activo
CLI-002375,Persona,Postpago,Maule,Talca,45-54,2018-07-18,Distribuidor,Web,88,true,Activo
CLI-002376,Persona,Prepago,Biobío,Talcahuano,55+,2018-08-24,Digital,App,4,true,Activo
CLI-002377,Persona,Prepago,Región Metropolitana de Santiago,Santiago,18-24,2018-09-30,Digital,App,21,true,Activo
CLI-002378,Persona,Postpago,Antofagasta,Antofagasta,25-34,2018-11-06,Tienda,Tienda,38,true,Activo
CLI-002379,Persona,Postpago,Valparaíso,Valparaíso,25-34,2018-12-13,Call center,Call center,55,false,Activo
CLI-002380,Empresa,Corporativo,Coquimbo,La Serena,,2019-01-19,Distribuidor,WhatsApp,72,false,Activo
CLI-002381,Persona,Prepago,Biobío,Concepción,45-54,2019-02-25,Digital,Web,89,true,Activo
CLI-002382,Persona,Prepago,Los Lagos,Puerto Montt,55+,2019-04-03,Digital,App,5,true,Activo
CLI-002383,Persona,Postpago,La Araucanía,Temuco,18-24,2019-05-10,Tienda,App,22,true,Activo
CLI-002384,Persona,Postpago,Región Metropolitana de Santiago,Puente Alto,25-34,2019-06-16,Call center,Tienda,39,true,Activo
CLI-002385,Persona,Postpago,Antofagasta,Calama,25-34,2019-07-23,Distribuidor,Call center,56,true,Activo
CLI-002386,Persona,Prepago,Valparaíso,Viña del Mar,35-44,2019-08-29,Digital,WhatsApp,73,true,Activo
CLI-002387,Persona,Prepago,Maule,Talca,45-54,2019-10-05,Digital,Web,90,true,Activo
CLI-002388,Persona,Postpago,Biobío,Talcahuano,55+,2019-11-11,Tienda,App,6,true,Activo
CLI-002389,Persona,Postpago,Región Metropolitana de Santiago,Santiago,18-24,2019-12-18,Call center,App,23,false,Activo
CLI-002390,Empresa,Pyme,Antofagasta,Antofagasta,,2020-01-24,Distribuidor,Tienda,40,false,Activo
CLI-002391,Persona,Prepago,Valparaíso,Valparaíso,25-34,2020-03-01,Digital,Call center,57,true,Activo
CLI-002392,Persona,Prepago,Coquimbo,La Serena,35-44,2020-04-07,Digital,WhatsApp,74,true,Activo
CLI-002393,Persona,Postpago,Biobío,Concepción,45-54,2020-05-14,Tienda,Web,91,true,Activo
CLI-002394,Persona,Postpago,Los Lagos,Puerto Montt,55+,2020-06-20,Call center,App,7,true,Activo
CLI-002395,Persona,Postpago,La Araucanía,Temuco,18-24,2020-07-27,Distribuidor,App,24,true,Activo
CLI-002396,Persona,Prepago,Región Metropolitana de Santiago,Puente Alto,25-34,2020-09-02,Digital,Tienda,41,true,Activo
CLI-002397,Persona,Prepago,Antofagasta,Calama,25-34,2020-10-09,Digital,Call center,58,true,Activo
CLI-002398,Persona,Postpago,Valparaíso,Viña del Mar,35-44,2020-11-15,Tienda,WhatsApp,75,true,Activo
CLI-002399,Persona,Postpago,Maule,Talca,45-54,2020-12-22,Call center,Web,92,false,Activo
CLI-002400,Empresa,Pyme,Biobío,Talcahuano,,2021-01-28,Distribuidor,App,8,false,Activo
CLI-002401,Persona,Prepago,Región Metropolitana de Santiago,Santiago,18-24,2021-03-06,Digital,App,25,true,Activo
CLI-002402,Persona,Prepago,Antofagasta,Antofagasta,25-34,2021-04-12,Digital,Tienda,42,true,Activo
CLI-002403,Persona,Postpago,Valparaíso,Valparaíso,25-34,2021-05-19,Tienda,Call center,59,true,Activo
CLI-002404,Persona,Postpago,Coquimbo,La Serena,35-44,2021-06-25,Call center,WhatsApp,76,true,Activo
CLI-002405,Persona,Postpago,Biobío,Concepción,45-54,2021-08-01,Distribuidor,Web,93,true,Activo
CLI-002406,Persona,Prepago,Los Lagos,Puerto Montt,55+,2021-09-07,Digital,App,9,true,Activo
CLI-002407,Persona,Prepago,La Araucanía,Temuco,18-24,2021-10-14,Digital,App,26,true,Activo
CLI-002408,Persona,Postpago,Región Metropolitana de Santiago,Puente Alto,25-34,2021-11-20,Tienda,Tienda,43,true,Activo
CLI-002409,Persona,Postpago,Antofagasta,Calama,25-34,2021-12-27,Call center,Call center,60,false,Suspendido
CLI-002410,Empresa,Corporativo,Valparaíso,Viña del Mar,,2022-02-02,Distribuidor,WhatsApp,77,false,Activo
CLI-002411,Persona,Prepago,Maule,Talca,45-54,2022-03-11,Digital,Web,94,true,Activo
CLI-002412,Persona,Prepago,Biobío,Talcahuano,55+,2022-04-17,Digital,App,10,true,Activo
CLI-002413,Persona,Postpago,Región Metropolitana de Santiago,Santiago,18-24,2022-05-24,Tienda,App,27,true,Activo
CLI-002414,Persona,Postpago,Antofagasta,Antofagasta,25-34,2022-06-30,Call center,Tienda,44,true,Activo
CLI-002415,Persona,Postpago,Valparaíso,Valparaíso,25-34,2022-08-06,Distribuidor,Call center,61,true,Activo
CLI-002416,Persona,Prepago,Coquimbo,La Serena,35-44,2022-09-12,Digital,WhatsApp,78,true,Activo
CLI-002417,Persona,Prepago,Biobío,Concepción,45-54,2022-10-19,Digital,Web,95,true,Activo
CLI-002418,Persona,Postpago,Los Lagos,Puerto Montt,55+,2022-11-25,Tienda,App,11,true,Activo
CLI-002419,Persona,Postpago,La Araucanía,Temuco,18-24,2023-01-01,Call center,App,28,false,Activo
CLI-002420,Empresa,Pyme,Región Metropolitana de Santiago,Puente Alto,,2023-02-07,Distribuidor,Tienda,45,false,Activo
CLI-002421,Persona,Prepago,Antofagasta,Calama,25-34,2023-03-16,Digital,Call center,62,true,Activo
CLI-002422,Persona,Prepago,Valparaíso,Viña del Mar,35-44,2023-04-22,Digital,WhatsApp,79,true,Activo
CLI-002423,Persona,Postpago,Maule,Talca,45-54,2023-05-29,Tienda,Web,96,true,Activo
CLI-002424,Persona,Postpago,Biobío,Talcahuano,55+,2023-07-05,Call center,App,12,true,Activo
CLI-002425,Persona,Postpago,Región Metropolitana de Santiago,Santiago,18-24,2023-08-11,Distribuidor,App,29,true,Activo
CLI-002426,Persona,Prepago,Antofagasta,Antofagasta,25-34,2023-09-17,Digital,Tienda,46,true,Baja
CLI-002427,Persona,Prepago,Valparaíso,Valparaíso,25-34,2023-10-24,Digital,Call center,63,true,Activo
CLI-002428,Persona,Postpago,Coquimbo,La Serena,35-44,2023-11-30,Tienda,WhatsApp,80,true,Activo
CLI-002429,Persona,Postpago,Biobío,Concepción,45-54,2024-01-06,Call center,Web,97,false,Activo
CLI-002430,Empresa,Pyme,Los Lagos,Puerto Montt,,2024-02-12,Distribuidor,App,13,false,Activo
CLI-002431,Persona,Prepago,La Araucanía,Temuco,18-24,2024-03-20,Digital,App,30,true,Activo
CLI-002432,Persona,Prepago,Región Metropolitana de Santiago,Puente Alto,25-34,2024-04-26,Digital,Tienda,47,true,Activo
CLI-002433,Persona,Postpago,Antofagasta,Calama,25-34,2024-06-02,Tienda,Call center,64,true,Activo
CLI-002434,Persona,Postpago,Valparaíso,Viña del Mar,35-44,2024-07-09,Call center,WhatsApp,81,true,Activo
CLI-002435,Persona,Postpago,Maule,Talca,45-54,2024-08-15,Distribuidor,Web,98,true,Activo
CLI-002436,Persona,Prepago,Biobío,Talcahuano,55+,2024-09-21,Digital,App,14,true,Activo
CLI-002437,Persona,Prepago,Región Metropolitana de Santiago,Santiago,18-24,2024-10-28,Digital,App,31,true,Activo
CLI-002438,Persona,Postpago,Antofagasta,Antofagasta,25-34,2024-12-04,Tienda,Tienda,48,true,Activo
CLI-002439,Persona,Postpago,Valparaíso,Valparaíso,25-34,2025-01-10,Call center,Call center,65,false,Activo
CLI-002440,Empresa,Corporativo,Coquimbo,La Serena,,2025-02-16,Distribuidor,WhatsApp,82,false,Activo
CLI-002441,Persona,Prepago,Biobío,Concepción,45-54,2025-03-25,Digital,Web,99,true,Activo
CLI-002442,Persona,Prepago,Los Lagos,Puerto Montt,55+,2025-05-01,Digital,App,15,true,Activo
CLI-002443,Persona,Postpago,La Araucanía,Temuco,18-24,2025-06-07,Tienda,App,32,true,Activo
CLI-002444,Persona,Postpago,Región Metropolitana de Santiago,Puente Alto,25-34,2025-07-14,Call center,Tienda,49,true,Activo
CLI-002445,Persona,Postpago,Antofagasta,Calama,25-34,2025-08-20,Distribuidor,Call center,66,true,Activo
CLI-002446,Persona,Prepago,Valparaíso,Viña del Mar,35-44,2025-09-26,Digital,WhatsApp,83,true,Activo
CLI-002447,Persona,Prepago,Maule,Talca,45-54,2025-11-02,Digital,Web,100,true,Activo
CLI-002448,Persona,Postpago,Biobío,Talcahuano,55+,2025-12-09,Tienda,App,16,true,Activo
CLI-002449,Persona,Postpago,Región Metropolitana de Santiago,Santiago,18-24,2026-01-15,Call center,App,33,false,Activo
CLI-002450,Empresa,Pyme,Antofagasta,Antofagasta,,2026-02-21,Distribuidor,Tienda,50,false,Activo
CLI-002451,Persona,Prepago,Valparaíso,Valparaíso,25-34,2026-03-30,Digital,Call center,67,true,Activo
CLI-002452,Persona,Prepago,Coquimbo,La Serena,35-44,2026-05-06,Digital,WhatsApp,84,true,Suspendido
CLI-002453,Persona,Postpago,Biobío,Concepción,45-54,2026-06-12,Tienda,Web,0,true,Activo
CLI-002454,Persona,,Los Lagos,Puerto Montt,55+,2026-07-19,Call center,App,17,true,Activo
CLI-002455,Persona,Postpago,La Araucanía,Temuco,18-24,2018-01-29,Distribuidor,App,34,true,Activo
CLI-002456,Persona,Prepago,Región Metropolitana de Santiago,Puente Alto,25-34,2018-03-07,Digital,Tienda,51,true,Activo
CLI-002457,Persona,Prepago,Antofagasta,Calama,25-34,2018-04-13,Digital,Call center,68,true,Activo
CLI-002458,Persona,Postpago,Valparaíso,Viña del Mar,35-44,2018-05-20,Tienda,WhatsApp,85,true,Activo
CLI-002459,Persona,Postpago,Maule,Talca,45-54,2018-06-26,Call center,Web,1,false,Activo
CLI-002460,Empresa,Pyme,Biobío,Talcahuano,,2018-08-02,Distribuidor,App,18,false,Activo
CLI-002461,Persona,Prepago,Región Metropolitana de Santiago,Santiago,18-24,2018-09-08,Digital,App,35,true,Activo
CLI-002462,Persona,Prepago,Antofagasta,Antofagasta,25-34,2018-10-15,Digital,Tienda,52,true,Activo
CLI-002463,Persona,Postpago,Valparaíso,Valparaíso,25-34,2018-11-21,Tienda,Call center,69,true,Activo
CLI-002464,Persona,Postpago,Coquimbo,La Serena,35-44,2018-12-28,Call center,WhatsApp,86,true,Activo
CLI-002465,Persona,Postpago,Biobío,Concepción,45-54,2019-02-03,Distribuidor,Web,2,true,Activo
CLI-002466,Persona,Prepago,Los Lagos,Puerto Montt,55+,2019-03-12,Digital,App,19,true,Activo
CLI-002467,Persona,Prepago,La Araucanía,Temuco,18-24,2019-04-18,Digital,App,36,true,Activo
CLI-002468,Persona,Postpago,Región Metropolitana de Santiago,Puente Alto,25-34,2019-05-25,Tienda,Tienda,53,true,Activo
CLI-002469,Persona,Postpago,Antofagasta,Calama,25-34,2019-07-01,Call center,Call center,70,false,Activo
CLI-002470,Empresa,Corporativo,Valparaíso,Viña del Mar,,2019-08-07,Distribuidor,WhatsApp,87,false,Activo
CLI-002471,Persona,Prepago,Maule,Talca,45-54,2019-09-13,Digital,Web,3,true,Activo
CLI-002472,Persona,Prepago,Biobío,Talcahuano,55+,2019-10-20,Digital,App,20,true,Activo
CLI-002473,Persona,Postpago,Región Metropolitana de Santiago,Santiago,18-24,2019-11-26,Tienda,App,37,true,Activo
CLI-002474,Persona,Postpago,Antofagasta,Antofagasta,25-34,2020-01-02,Call center,Tienda,54,true,Activo
CLI-002475,Persona,Postpago,Valparaíso,Valparaíso,25-34,2020-02-08,Distribuidor,Call center,71,true,Activo
CLI-002476,Persona,Prepago,Coquimbo,La Serena,35-44,2020-03-16,Digital,WhatsApp,88,true,Activo
CLI-002477,Persona,Prepago,Biobío,Concepción,45-54,2020-04-22,Digital,Web,4,true,Activo
CLI-002478,Persona,Postpago,Los Lagos,Puerto Montt,55+,2020-05-29,Tienda,App,21,true,Activo
CLI-002479,Persona,Postpago,La Araucanía,Temuco,18-24,2020-07-05,Call center,App,38,false,Activo
CLI-002480,Empresa,Pyme,Región Metropolitana de Santiago,Puente Alto,,2020-08-11,Distribuidor,Tienda,55,false,Activo
CLI-002481,Persona,Prepago,Antofagasta,Calama,25-34,2020-09-17,Digital,Call center,72,true,Activo
CLI-002482,Persona,Prepago,Valparaíso,Viña del Mar,35-44,2020-10-24,Digital,WhatsApp,89,true,Activo
CLI-002483,Persona,Postpago,Maule,Talca,45-54,2020-11-30,Tienda,Web,5,true,Activo
CLI-002484,Persona,Postpago,Biobío,Talcahuano,55+,2021-01-06,Call center,App,22,true,Activo
CLI-002485,Persona,Postpago,Región Metropolitana de Santiago,Santiago,18-24,2021-02-12,Distribuidor,App,39,true,Activo
CLI-002486,Persona,Prepago,Antofagasta,Antofagasta,25-34,2021-03-21,Digital,Tienda,56,true,Activo
CLI-002487,Persona,Prepago,Valparaíso,Valparaíso,25-34,2021-04-27,Digital,Call center,73,true,Activo
CLI-002488,Persona,Postpago,Coquimbo,La Serena,35-44,2021-06-03,Tienda,WhatsApp,90,true,Activo
CLI-002489,Persona,Postpago,Biobío,Concepción,45-54,2021-07-10,Call center,Web,6,false,Activo
CLI-002490,Empresa,Pyme,Los Lagos,Puerto Montt,,2021-08-16,Distribuidor,App,23,false,Activo
CLI-002491,Persona,Prepago,La Araucanía,Temuco,18-24,2021-09-22,Digital,App,40,true,Activo
CLI-002492,Persona,Prepago,Región Metropolitana de Santiago,Puente Alto,25-34,2021-10-29,Digital,Tienda,57,true,Activo
CLI-002493,Persona,Postpago,Antofagasta,Calama,25-34,2021-12-05,Tienda,Call center,74,true,Activo
CLI-002494,Persona,Postpago,Valparaíso,Viña del Mar,35-44,2022-01-11,Call center,WhatsApp,91,true,Activo
CLI-002495,Persona,Postpago,Maule,Talca,45-54,2022-02-17,Distribuidor,Web,7,true,Suspendido
CLI-002496,Persona,Prepago,Biobío,Talcahuano,55+,2022-03-26,Digital,App,24,true,Activo
CLI-002497,Persona,Prepago,Región Metropolitana de Santiago,Santiago,18-24,2022-05-02,Digital,App,41,true,Activo
CLI-002498,Persona,Postpago,Antofagasta,Antofagasta,25-34,2022-06-08,Tienda,Tienda,58,true,Activo
CLI-002499,Persona,Postpago,Valparaíso,Valparaíso,25-34,2022-07-15,Call center,Call center,75,false,Activo
CLI-002500,Empresa,Corporativo,Coquimbo,La Serena,,2022-08-21,Distribuidor,WhatsApp,92,false,Activo
CLI-002501,Persona,Prepago,Biobío,Concepción,45-54,2022-09-27,Digital,Web,8,true,Activo
CLI-002502,Persona,Prepago,Los Lagos,Puerto Montt,55+,2022-11-03,Digital,App,25,true,Activo
CLI-002503,Persona,Postpago,La Araucanía,Temuco,18-24,2022-12-10,Tienda,App,42,true,Activo
CLI-002504,Persona,Postpago,Región Metropolitana de Santiago,Puente Alto,25-34,2023-01-16,Call center,Tienda,59,true,Activo
CLI-002505,Persona,Postpago,Antofagasta,Calama,25-34,2023-02-22,Distribuidor,Call center,76,true,Activo
CLI-002506,Persona,Prepago,Valparaíso,Viña del Mar,35-44,2023-03-31,Digital,WhatsApp,93,true,Activo
CLI-002507,Persona,Prepago,Maule,Talca,45-54,2023-05-07,Digital,Web,9,true,Activo
CLI-002508,Persona,Postpago,Biobío,Talcahuano,55+,2023-06-13,Tienda,App,26,true,Activo
CLI-002509,Persona,Postpago,Región Metropolitana de Santiago,Santiago,18-24,2023-07-20,Call center,App,43,false,Activo
CLI-002510,Empresa,Pyme,Antofagasta,Antofagasta,,2023-08-26,Distribuidor,Tienda,60,false,Activo
CLI-002511,Persona,Prepago,Valparaíso,Valparaíso,25-34,2023-10-02,Digital,Call center,130,true,Activo
CLI-002512,Persona,Prepago,Coquimbo,La Serena,35-44,2023-11-08,Digital,WhatsApp,94,true,Activo
CLI-002513,Persona,Postpago,Biobío,Concepción,45-54,2023-12-15,Tienda,Web,10,true,Activo
CLI-002514,Persona,Postpago,Los Lagos,Puerto Montt,55+,2024-01-21,Call center,App,27,true,Activo
CLI-002515,Persona,Postpago,La Araucanía,Temuco,18-24,2024-02-27,Distribuidor,App,44,true,Activo
CLI-002516,Persona,Prepago,Región Metropolitana de Santiago,Puente Alto,25-34,2024-04-04,Digital,Tienda,61,true,Activo
CLI-002517,Persona,Prepago,Antofagasta,Calama,25-34,2024-05-11,Digital,Call center,78,true,Activo
CLI-002518,Persona,Postpago,Valparaíso,Viña del Mar,35-44,2024-06-17,Tienda,WhatsApp,95,true,Activo
CLI-002519,Persona,Postpago,Maule,Talca,45-54,2024-07-24,Call center,Web,11,false,Activo
CLI-002520,Empresa,Pyme,Biobío,Talcahuano,,2024-08-30,Distribuidor,App,28,false,Activo
CLI-002521,Persona,Prepago,Región Metropolitana de Santiago,Santiago,18-24,2024-10-06,Digital,App,45,true,Activo
CLI-002522,Persona,Prepago,Antofagasta,Antofagasta,25-34,2024-11-12,Digital,Tienda,62,true,Activo
CLI-002523,Persona,Postpago,Valparaíso,Valparaíso,25-34,2024-12-19,Tienda,Call center,79,true,Baja
CLI-002524,Persona,Postpago,Coquimbo,La Serena,35-44,2025-01-25,Call center,WhatsApp,96,true,Activo
CLI-002525,Persona,Postpago,Biobío,Concepción,45-54,2025-03-03,Distribuidor,Web,12,true,Activo
CLI-002526,Persona,Prepago,Los Lagos,Puerto Montt,55+,2025-04-09,Digital,App,29,true,Activo
CLI-002527,Persona,Prepago,La Araucanía,Temuco,18-24,2025-05-16,Digital,App,46,true,Activo
CLI-002528,Persona,Postpago,Región Metropolitana de Santiago,Puente Alto,25-34,2025-06-22,Tienda,Tienda,63,true,Activo
CLI-002529,Persona,Postpago,Antofagasta,Calama,25-34,2025-07-29,Call center,Call center,80,false,Activo
CLI-002530,Empresa,Corporativo,Valparaíso,Viña del Mar,,2025-09-04,Distribuidor,WhatsApp,97,false,Activo
CLI-002531,Persona,Prepago,Maule,Talca,45-54,2025-10-11,Digital,Web,13,true,Activo
CLI-002532,Persona,Prepago,Biobío,Talcahuano,55+,2025-11-17,Digital,App,30,true,Activo
CLI-002532,Persona,Postpago,Región Metropolitana de Santiago,Santiago,18-24,2025-12-24,Tienda,App,47,true,Activo
CLI-002534,Persona,Postpago,Antofagasta,Antofagasta,25-34,2026-01-30,Call center,Tienda,64,true,Activo
CLI-002535,Persona,Postpago,Valparaíso,Valparaíso,25-34,2026-03-08,Distribuidor,Call center,81,true,Activo
CLI-002536,Persona,Prepago,Coquimbo,La Serena,35-44,2026-04-14,Digital,WhatsApp,98,true,Activo
CLI-002537,Persona,Prepago,Biobío,Concepción,45-54,2026-05-21,Digital,Web,14,true,Activo
CLI-002538,Persona,Postpago,Los Lagos,Puerto Montt,55+,2026-06-27,Tienda,App,31,true,Suspendido
CLI-002539,Persona,Postpago,La Araucanía,Temuco,18-24,2018-01-07,Call center,App,48,false,Activo
CLI-002540,Empresa,Pyme,Región Metropolitana de Santiago,Puente Alto,,2018-02-13,Distribuidor,Tienda,65,false,Activo
CLI-002541,Persona,Prepago,Antofagasta,Calama,25-34,2018-03-22,Digital,Call center,82,true,Activo
CLI-002542,Persona,Prepago,Valparaíso,Viña del Mar,35-44,2018-04-28,Digital,WhatsApp,99,true,Activo
CLI-002543,Persona,Postpago,Maule,Talca,45-54,2018-06-04,Tienda,Web,15,true,Activo
CLI-002544,Persona,Postpago,Biobío,Talcahuano,55+,2018-07-11,Call center,App,32,true,Activo
CLI-002545,Persona,Postpago,Región Metropolitana de Santiago,Santiago,18-24,2018-08-17,Distribuidor,App,49,true,Activo
CLI-002546,Persona,Prepago,Antofagasta,Antofagasta,25-34,2018-09-23,Digital,Tienda,66,true,Activo
CLI-002547,Persona,Prepago,Valparaíso,Valparaíso,25-34,2018-10-30,Digital,Call center,83,true,Activo
CLI-002548,Persona,Postpago,Coquimbo,La Serena,35-44,2018-12-06,Tienda,WhatsApp,100,true,Activo
CLI-002549,Persona,Postpago,Biobío,Concepción,45-54,2019-01-12,Call center,Web,16,false,Activo
CLI-002550,Empresa,Pyme,Los Lagos,Puerto Montt,,2019-02-18,Distribuidor,App,33,false,Activo
CLI-002551,Persona,Prepago,La Araucanía,Temuco,18-24,2019-03-27,Digital,App,50,true,Activo
CLI-002552,Persona,Prepago,Región Metropolitana de Santiago,Puente Alto,25-34,2019-05-03,Digital,Tienda,67,true,Activo
CLI-002553,Persona,Postpago,Antofagasta,Calama,25-34,2019-06-09,Tienda,Call center,84,true,Activo
CLI-002554,Persona,Postpago,Valparaíso,Viña del Mar,35-44,2019-07-16,Call center,WhatsApp,0,true,Activo
CLI-002555,Persona,Postpago,Maule,Talca,45-54,2019-08-22,Distribuidor,Web,17,true,Activo
CLI-002556,Persona,Prepago,Biobío,Talcahuano,55+,2019-09-28,Digital,App,34,true,Activo
CLI-002557,Persona,Prepago,Región Metropolitana de Santiago,Santiago,18-24,2019-11-04,Digital,App,51,true,Activo
CLI-002558,Persona,Postpago,Antofagasta,Antofagasta,25-34,2019-12-11,Tienda,Tienda,68,true,Activo
CLI-002559,Persona,Postpago,Valparaíso,Valparaíso,25-34,2020-01-17,Call center,Call center,85,false,Activo
CLI-002560,Empresa,Corporativo,Coquimbo,La Serena,,2020-02-23,Distribuidor,WhatsApp,1,false,Activo
CLI-002561,Persona,Prepago,Biobío,Concepción,45-54,2020-03-31,Digital,Web,18,true,Activo
CLI-002562,Persona,Prepago,Los Lagos,Puerto Montt,55+,2020-05-07,Digital,App,35,true,Activo
CLI-002563,Persona,Postpago,La Araucanía,Temuco,18-24,2020-06-13,Tienda,App,52,true,Activo
CLI-002564,Persona,Postpago,Región Metropolitana de Santiago,Puente Alto,25-34,2020-07-20,Call center,Tienda,69,true,Activo
CLI-002565,Persona,Postpago,Antofagasta,Calama,25-34,2020-08-26,Distribuidor,Call center,86,true,Activo
CLI-002566,Persona,Prepago,Valparaíso,Viña del Mar,35-44,2020-10-02,Digital,WhatsApp,2,true,Activo
CLI-002567,Persona,Prepago,Maule,Talca,45-54,2020-11-08,Digital,Web,19,true,Activo
